Path,Label,LabelInd
Basketball/v_Basketball_g13_c02.avi,Basketball,1
HorseRiding/v_HorseRiding_g09_c02.avi,HorseRiding,10
Diving/v_Diving_g18_c04.avi,Diving,6
Biking/v_Biking_g22_c05.avi,Biking,3
CliffDiving/v_CliffDiving_g19_c03.avi,CliffDiving,4
Diving/v_Diving_g25_c01.avi,Diving,6
WalkingWithDog/v_WalkingWithDog_g22_c04.avi,WalkingWithDog,24
TrampolineJumping/v_TrampolineJumping_g18_c04.avi,TrampolineJumping,22
SalsaSpin/v_SalsaSpin_g15_c05.avi,SalsaSpin,15
Surfing/v_Surfing_g10_c04.avi,Surfing,20
CliffDiving/v_CliffDiving_g09_c01.avi,CliffDiving,4
PoleVault/v_PoleVault_g18_c02.avi,PoleVault,13
Diving/v_Diving_g21_c07.avi,Diving,6
SkateBoarding/v_SkateBoarding_g17_c03.avi,SkateBoarding,16
SoccerJuggling/v_SoccerJuggling_g23_c03.avi,SoccerJuggling,19
Skijet/v_Skijet_g10_c03.avi,Skijet,18
Fencing/v_Fencing_g16_c01.avi,Fencing,7
TrampolineJumping/v_TrampolineJumping_g24_c02.avi,TrampolineJumping,22
SalsaSpin/v_SalsaSpin_g14_c05.avi,SalsaSpin,15
BasketballDunk/v_BasketballDunk_g16_c06.avi,BasketballDunk,2
SoccerJuggling/v_SoccerJuggling_g12_c05.avi,SoccerJuggling,19
GolfSwing/v_GolfSwing_g25_c04.avi,GolfSwing,9
GolfSwing/v_GolfSwing_g22_c06.avi,GolfSwing,9
CliffDiving/v_CliffDiving_g14_c05.avi,CliffDiving,4
PoleVault/v_PoleVault_g17_c03.avi,PoleVault,13
RopeClimbing/v_RopeClimbing_g12_c01.avi,RopeClimbing,14
IceDancing/v_IceDancing_g16_c05.avi,IceDancing,11
CliffDiving/v_CliffDiving_g11_c06.avi,CliffDiving,4
TrampolineJumping/v_TrampolineJumping_g09_c04.avi,TrampolineJumping,22
PoleVault/v_PoleVault_g08_c01.avi,PoleVault,13
FloorGymnastics/v_FloorGymnastics_g15_c02.avi,FloorGymnastics,8
TennisSwing/v_TennisSwing_g23_c06.avi,TennisSwing,21
SkateBoarding/v_SkateBoarding_g20_c03.avi,SkateBoarding,16
Basketball/v_Basketball_g15_c07.avi,Basketball,1
HorseRiding/v_HorseRiding_g13_c01.avi,HorseRiding,10
Basketball/v_Basketball_g12_c02.avi,Basketball,1
TrampolineJumping/v_TrampolineJumping_g23_c01.avi,TrampolineJumping,22
GolfSwing/v_GolfSwing_g08_c02.avi,GolfSwing,9
TrampolineJumping/v_TrampolineJumping_g11_c02.avi,TrampolineJumping,22
TrampolineJumping/v_TrampolineJumping_g11_c06.avi,TrampolineJumping,22
CricketBowling/v_CricketBowling_g09_c04.avi,CricketBowling,5
LongJump/v_LongJump_g13_c03.avi,LongJump,12
HorseRiding/v_HorseRiding_g19_c04.avi,HorseRiding,10
TrampolineJumping/v_TrampolineJumping_g12_c01.avi,TrampolineJumping,22
GolfSwing/v_GolfSwing_g19_c06.avi,GolfSwing,9
BasketballDunk/v_BasketballDunk_g10_c04.avi,BasketballDunk,2
WalkingWithDog/v_WalkingWithDog_g11_c04.avi,WalkingWithDog,24
Fencing/v_Fencing_g17_c01.avi,Fencing,7
Biking/v_Biking_g23_c02.avi,Biking,3
SkateBoarding/v_SkateBoarding_g18_c05.avi,SkateBoarding,16
LongJump/v_LongJump_g11_c01.avi,LongJump,12
SoccerJuggling/v_SoccerJuggling_g12_c01.avi,SoccerJuggling,19
RopeClimbing/v_RopeClimbing_g17_c01.avi,RopeClimbing,14
WalkingWithDog/v_WalkingWithDog_g09_c03.avi,WalkingWithDog,24
TrampolineJumping/v_TrampolineJumping_g20_c02.avi,TrampolineJumping,22
TrampolineJumping/v_TrampolineJumping_g15_c01.avi,TrampolineJumping,22
WalkingWithDog/v_WalkingWithDog_g12_c02.avi,WalkingWithDog,24
WalkingWithDog/v_WalkingWithDog_g20_c04.avi,WalkingWithDog,24
SalsaSpin/v_SalsaSpin_g10_c01.avi,SalsaSpin,15
Skiing/v_Skiing_g11_c03.avi,Skiing,17
GolfSwing/v_GolfSwing_g23_c03.avi,GolfSwing,9
VolleyballSpiking/v_VolleyballSpiking_g17_c02.avi,VolleyballSpiking,23
GolfSwing/v_GolfSwing_g21_c05.avi,GolfSwing,9
BasketballDunk/v_BasketballDunk_g08_c05.avi,BasketballDunk,2
TennisSwing/v_TennisSwing_g14_c01.avi,TennisSwing,21
TrampolineJumping/v_TrampolineJumping_g19_c02.avi,TrampolineJumping,22
Fencing/v_Fencing_g14_c02.avi,Fencing,7
CliffDiving/v_CliffDiving_g20_c05.avi,CliffDiving,4
IceDancing/v_IceDancing_g10_c05.avi,IceDancing,11
Fencing/v_Fencing_g11_c03.avi,Fencing,7
SoccerJuggling/v_SoccerJuggling_g14_c06.avi,SoccerJuggling,19
LongJump/v_LongJump_g22_c03.avi,LongJump,12
Biking/v_Biking_g08_c01.avi,Biking,3
CricketBowling/v_CricketBowling_g19_c03.avi,CricketBowling,5
VolleyballSpiking/v_VolleyballSpiking_g23_c01.avi,VolleyballSpiking,23
SoccerJuggling/v_SoccerJuggling_g08_c02.avi,SoccerJuggling,19
VolleyballSpiking/v_VolleyballSpiking_g21_c01.avi,VolleyballSpiking,23
CliffDiving/v_CliffDiving_g11_c01.avi,CliffDiving,4
FloorGymnastics/v_FloorGymnastics_g17_c06.avi,FloorGymnastics,8
TennisSwing/v_TennisSwing_g13_c02.avi,TennisSwing,21
Skijet/v_Skijet_g18_c03.avi,Skijet,18
CricketBowling/v_CricketBowling_g24_c03.avi,CricketBowling,5
IceDancing/v_IceDancing_g19_c03.avi,IceDancing,11
VolleyballSpiking/v_VolleyballSpiking_g19_c04.avi,VolleyballSpiking,23
WalkingWithDog/v_WalkingWithDog_g08_c01.avi,WalkingWithDog,24
SalsaSpin/v_SalsaSpin_g23_c02.avi,SalsaSpin,15
Skijet/v_Skijet_g20_c03.avi,Skijet,18
SoccerJuggling/v_SoccerJuggling_g11_c03.avi,SoccerJuggling,19
IceDancing/v_IceDancing_g17_c03.avi,IceDancing,11
VolleyballSpiking/v_VolleyballSpiking_g13_c03.avi,VolleyballSpiking,23
SoccerJuggling/v_SoccerJuggling_g20_c02.avi,SoccerJuggling,19
HorseRiding/v_HorseRiding_g17_c05.avi,HorseRiding,10
SalsaSpin/v_SalsaSpin_g16_c03.avi,SalsaSpin,15
HorseRiding/v_HorseRiding_g24_c02.avi,HorseRiding,10
IceDancing/v_IceDancing_g22_c04.avi,IceDancing,11
LongJump/v_LongJump_g15_c02.avi,LongJump,12
CricketBowling/v_CricketBowling_g20_c03.avi,CricketBowling,5
SalsaSpin/v_SalsaSpin_g13_c02.avi,SalsaSpin,15
Biking/v_Biking_g17_c01.avi,Biking,3
TrampolineJumping/v_TrampolineJumping_g12_c03.avi,TrampolineJumping,22
HorseRiding/v_HorseRiding_g22_c07.avi,HorseRiding,10
Biking/v_Biking_g17_c02.avi,Biking,3
CricketBowling/v_CricketBowling_g20_c05.avi,CricketBowling,5
PoleVault/v_PoleVault_g12_c05.avi,PoleVault,13
Skiing/v_Skiing_g12_c03.avi,Skiing,17
FloorGymnastics/v_FloorGymnastics_g22_c04.avi,FloorGymnastics,8
Skiing/v_Skiing_g23_c03.avi,Skiing,17
Skiing/v_Skiing_g23_c02.avi,Skiing,17
Basketball/v_Basketball_g22_c05.avi,Basketball,1
Diving/v_Diving_g15_c07.avi,Diving,6
SalsaSpin/v_SalsaSpin_g12_c06.avi,SalsaSpin,15
VolleyballSpiking/v_VolleyballSpiking_g09_c04.avi,VolleyballSpiking,23
VolleyballSpiking/v_VolleyballSpiking_g11_c02.avi,VolleyballSpiking,23
TennisSwing/v_TennisSwing_g13_c07.avi,TennisSwing,21
Surfing/v_Surfing_g23_c01.avi,Surfing,20
HorseRiding/v_HorseRiding_g08_c05.avi,HorseRiding,10
TrampolineJumping/v_TrampolineJumping_g16_c04.avi,TrampolineJumping,22
PoleVault/v_PoleVault_g16_c04.avi,PoleVault,13
HorseRiding/v_HorseRiding_g18_c01.avi,HorseRiding,10
TrampolineJumping/v_TrampolineJumping_g21_c02.avi,TrampolineJumping,22
VolleyballSpiking/v_VolleyballSpiking_g09_c05.avi,VolleyballSpiking,23
Basketball/v_Basketball_g12_c05.avi,Basketball,1
GolfSwing/v_GolfSwing_g14_c03.avi,GolfSwing,9
HorseRiding/v_HorseRiding_g23_c06.avi,HorseRiding,10
SoccerJuggling/v_SoccerJuggling_g14_c07.avi,SoccerJuggling,19
PoleVault/v_PoleVault_g21_c02.avi,PoleVault,13
VolleyballSpiking/v_VolleyballSpiking_g10_c04.avi,VolleyballSpiking,23
CliffDiving/v_CliffDiving_g10_c01.avi,CliffDiving,4
Surfing/v_Surfing_g08_c04.avi,Surfing,20
Biking/v_Biking_g22_c03.avi,Biking,3
HorseRiding/v_HorseRiding_g09_c01.avi,HorseRiding,10
SkateBoarding/v_SkateBoarding_g20_c02.avi,SkateBoarding,16
Fencing/v_Fencing_g11_c04.avi,Fencing,7
PoleVault/v_PoleVault_g19_c04.avi,PoleVault,13
Surfing/v_Surfing_g23_c03.avi,Surfing,20
RopeClimbing/v_RopeClimbing_g08_c03.avi,RopeClimbing,14
TennisSwing/v_TennisSwing_g20_c02.avi,TennisSwing,21
TrampolineJumping/v_TrampolineJumping_g19_c05.avi,TrampolineJumping,22
TennisSwing/v_TennisSwing_g22_c02.avi,TennisSwing,21
WalkingWithDog/v_WalkingWithDog_g23_c03.avi,WalkingWithDog,24
IceDancing/v_IceDancing_g13_c03.avi,IceDancing,11
Skijet/v_Skijet_g09_c04.avi,Skijet,18
SkateBoarding/v_SkateBoarding_g12_c05.avi,SkateBoarding,16
IceDancing/v_IceDancing_g21_c06.avi,IceDancing,11
SalsaSpin/v_SalsaSpin_g22_c01.avi,SalsaSpin,15
Skiing/v_Skiing_g12_c01.avi,Skiing,17
SoccerJuggling/v_SoccerJuggling_g16_c07.avi,SoccerJuggling,19
RopeClimbing/v_RopeClimbing_g16_c03.avi,RopeClimbing,14
GolfSwing/v_GolfSwing_g17_c05.avi,GolfSwing,9
CliffDiving/v_CliffDiving_g19_c02.avi,CliffDiving,4
SoccerJuggling/v_SoccerJuggling_g23_c02.avi,SoccerJuggling,19
TrampolineJumping/v_TrampolineJumping_g08_c04.avi,TrampolineJumping,22
SalsaSpin/v_SalsaSpin_g15_c04.avi,SalsaSpin,15
CliffDiving/v_CliffDiving_g20_c04.avi,CliffDiving,4
FloorGymnastics/v_FloorGymnastics_g20_c01.avi,FloorGymnastics,8
Fencing/v_Fencing_g22_c01.avi,Fencing,7
BasketballDunk/v_BasketballDunk_g24_c04.avi,BasketballDunk,2
Skijet/v_Skijet_g23_c03.avi,Skijet,18
TrampolineJumping/v_TrampolineJumping_g17_c04.avi,TrampolineJumping,22
WalkingWithDog/v_WalkingWithDog_g17_c04.avi,WalkingWithDog,24
WalkingWithDog/v_WalkingWithDog_g20_c02.avi,WalkingWithDog,24
SalsaSpin/v_SalsaSpin_g09_c06.avi,SalsaSpin,15
Surfing/v_Surfing_g22_c03.avi,Surfing,20
BasketballDunk/v_BasketballDunk_g11_c04.avi,BasketballDunk,2
WalkingWithDog/v_WalkingWithDog_g22_c03.avi,WalkingWithDog,24
HorseRiding/v_HorseRiding_g22_c06.avi,HorseRiding,10
IceDancing/v_IceDancing_g17_c05.avi,IceDancing,11
SoccerJuggling/v_SoccerJuggling_g17_c02.avi,SoccerJuggling,19
SoccerJuggling/v_SoccerJuggling_g17_c03.avi,SoccerJuggling,19
RopeClimbing/v_RopeClimbing_g16_c04.avi,RopeClimbing,14
Surfing/v_Surfing_g14_c04.avi,Surfing,20
WalkingWithDog/v_WalkingWithDog_g15_c01.avi,WalkingWithDog,24
WalkingWithDog/v_WalkingWithDog_g15_c03.avi,WalkingWithDog,24
Fencing/v_Fencing_g09_c02.avi,Fencing,7
LongJump/v_LongJump_g12_c01.avi,LongJump,12
VolleyballSpiking/v_VolleyballSpiking_g21_c04.avi,VolleyballSpiking,23
Diving/v_Diving_g23_c05.avi,Diving,6
Basketball/v_Basketball_g10_c02.avi,Basketball,1
Surfing/v_Surfing_g20_c05.avi,Surfing,20
Surfing/v_Surfing_g25_c04.avi,Surfing,20
Basketball/v_Basketball_g08_c03.avi,Basketball,1
HorseRiding/v_HorseRiding_g21_c06.avi,HorseRiding,10
RopeClimbing/v_RopeClimbing_g21_c04.avi,RopeClimbing,14
IceDancing/v_IceDancing_g09_c03.avi,IceDancing,11
IceDancing/v_IceDancing_g24_c02.avi,IceDancing,11
CricketBowling/v_CricketBowling_g22_c04.avi,CricketBowling,5
Fencing/v_Fencing_g15_c03.avi,Fencing,7
RopeClimbing/v_RopeClimbing_g10_c05.avi,RopeClimbing,14
FloorGymnastics/v_FloorGymnastics_g23_c03.avi,FloorGymnastics,8
Skiing/v_Skiing_g08_c03.avi,Skiing,17
Basketball/v_Basketball_g21_c02.avi,Basketball,1
SoccerJuggling/v_SoccerJuggling_g24_c02.avi,SoccerJuggling,19
TennisSwing/v_TennisSwing_g09_c03.avi,TennisSwing,21
Basketball/v_Basketball_g24_c03.avi,Basketball,1
SalsaSpin/v_SalsaSpin_g20_c01.avi,SalsaSpin,15
Basketball/v_Basketball_g14_c02.avi,Basketball,1
CricketBowling/v_CricketBowling_g18_c01.avi,CricketBowling,5
Fencing/v_Fencing_g15_c01.avi,Fencing,7
TennisSwing/v_TennisSwing_g15_c03.avi,TennisSwing,21
FloorGymnastics/v_FloorGymnastics_g17_c05.avi,FloorGymnastics,8
GolfSwing/v_GolfSwing_g23_c04.avi,GolfSwing,9
PoleVault/v_PoleVault_g16_c01.avi,PoleVault,13
LongJump/v_LongJump_g25_c01.avi,LongJump,12
PoleVault/v_PoleVault_g25_c02.avi,PoleVault,13
Biking/v_Biking_g13_c02.avi,Biking,3
WalkingWithDog/v_WalkingWithDog_g24_c01.avi,WalkingWithDog,24
TennisSwing/v_TennisSwing_g10_c04.avi,TennisSwing,21
IceDancing/v_IceDancing_g17_c04.avi,IceDancing,11
SoccerJuggling/v_SoccerJuggling_g20_c04.avi,SoccerJuggling,19
Biking/v_Biking_g17_c03.avi,Biking,3
VolleyballSpiking/v_VolleyballSpiking_g19_c02.avi,VolleyballSpiking,23
TennisSwing/v_TennisSwing_g09_c07.avi,TennisSwing,21
SoccerJuggling/v_SoccerJuggling_g11_c01.avi,SoccerJuggling,19
Skiing/v_Skiing_g20_c04.avi,Skiing,17
CricketBowling/v_CricketBowling_g18_c03.avi,CricketBowling,5
HorseRiding/v_HorseRiding_g12_c01.avi,HorseRiding,10
BasketballDunk/v_BasketballDunk_g13_c03.avi,BasketballDunk,2
Skijet/v_Skijet_g13_c01.avi,Skijet,18
Basketball/v_Basketball_g25_c02.avi,Basketball,1
Skiing/v_Skiing_g20_c07.avi,Skiing,17
CliffDiving/v_CliffDiving_g22_c04.avi,CliffDiving,4
Skijet/v_Skijet_g21_c04.avi,Skijet,18
CliffDiving/v_CliffDiving_g17_c05.avi,CliffDiving,4
Basketball/v_Basketball_g15_c06.avi,Basketball,1
TennisSwing/v_TennisSwing_g16_c05.avi,TennisSwing,21
SalsaSpin/v_SalsaSpin_g16_c04.avi,SalsaSpin,15
PoleVault/v_PoleVault_g10_c03.avi,PoleVault,13
Biking/v_Biking_g10_c05.avi,Biking,3
PoleVault/v_PoleVault_g10_c06.avi,PoleVault,13
GolfSwing/v_GolfSwing_g14_c01.avi,GolfSwing,9
SoccerJuggling/v_SoccerJuggling_g09_c02.avi,SoccerJuggling,19
LongJump/v_LongJump_g15_c03.avi,LongJump,12
TennisSwing/v_TennisSwing_g21_c02.avi,TennisSwing,21
Diving/v_Diving_g09_c01.avi,Diving,6
BasketballDunk/v_BasketballDunk_g20_c01.avi,BasketballDunk,2
LongJump/v_LongJump_g14_c02.avi,LongJump,12
SoccerJuggling/v_SoccerJuggling_g12_c04.avi,SoccerJuggling,19
LongJump/v_LongJump_g21_c04.avi,LongJump,12
BasketballDunk/v_BasketballDunk_g19_c02.avi,BasketballDunk,2
TrampolineJumping/v_TrampolineJumping_g24_c03.avi,TrampolineJumping,22
TrampolineJumping/v_TrampolineJumping_g22_c01.avi,TrampolineJumping,22
Surfing/v_Surfing_g20_c01.avi,Surfing,20
CliffDiving/v_CliffDiving_g08_c02.avi,CliffDiving,4
Basketball/v_Basketball_g20_c03.avi,Basketball,1
RopeClimbing/v_RopeClimbing_g23_c01.avi,RopeClimbing,14
Diving/v_Diving_g13_c02.avi,Diving,6
TrampolineJumping/v_TrampolineJumping_g09_c01.avi,TrampolineJumping,22
Fencing/v_Fencing_g09_c03.avi,Fencing,7
Biking/v_Biking_g21_c04.avi,Biking,3
Biking/v_Biking_g17_c04.avi,Biking,3
TennisSwing/v_TennisSwing_g09_c04.avi,TennisSwing,21
BasketballDunk/v_BasketballDunk_g15_c02.avi,BasketballDunk,2
TennisSwing/v_TennisSwing_g09_c06.avi,TennisSwing,21
GolfSwing/v_GolfSwing_g22_c02.avi,GolfSwing,9
PoleVault/v_PoleVault_g21_c05.avi,PoleVault,13
RopeClimbing/v_RopeClimbing_g17_c05.avi,RopeClimbing,14
RopeClimbing/v_RopeClimbing_g19_c02.avi,RopeClimbing,14
CliffDiving/v_CliffDiving_g10_c05.avi,CliffDiving,4
BasketballDunk/v_BasketballDunk_g15_c07.avi,BasketballDunk,2
Fencing/v_Fencing_g18_c03.avi,Fencing,7
TrampolineJumping/v_TrampolineJumping_g21_c03.avi,TrampolineJumping,22
SalsaSpin/v_SalsaSpin_g25_c03.avi,SalsaSpin,15
FloorGymnastics/v_FloorGymnastics_g24_c01.avi,FloorGymnastics,8
Skijet/v_Skijet_g08_c03.avi,Skijet,18
Diving/v_Diving_g09_c02.avi,Diving,6
CliffDiving/v_CliffDiving_g09_c02.avi,CliffDiving,4
GolfSwing/v_GolfSwing_g11_c07.avi,GolfSwing,9
WalkingWithDog/v_WalkingWithDog_g11_c02.avi,WalkingWithDog,24
SoccerJuggling/v_SoccerJuggling_g21_c05.avi,SoccerJuggling,19
BasketballDunk/v_BasketballDunk_g18_c06.avi,BasketballDunk,2
GolfSwing/v_GolfSwing_g19_c05.avi,GolfSwing,9
Fencing/v_Fencing_g14_c03.avi,Fencing,7
RopeClimbing/v_RopeClimbing_g19_c04.avi,RopeClimbing,14
CliffDiving/v_CliffDiving_g11_c04.avi,CliffDiving,4
Diving/v_Diving_g21_c01.avi,Diving,6
IceDancing/v_IceDancing_g16_c04.avi,IceDancing,11
BasketballDunk/v_BasketballDunk_g08_c04.avi,BasketballDunk,2
WalkingWithDog/v_WalkingWithDog_g24_c02.avi,WalkingWithDog,24
TrampolineJumping/v_TrampolineJumping_g09_c05.avi,TrampolineJumping,22
TrampolineJumping/v_TrampolineJumping_g24_c01.avi,TrampolineJumping,22
PoleVault/v_PoleVault_g25_c03.avi,PoleVault,13
Surfing/v_Surfing_g15_c03.avi,Surfing,20
BasketballDunk/v_BasketballDunk_g12_c03.avi,BasketballDunk,2
IceDancing/v_IceDancing_g23_c03.avi,IceDancing,11
Fencing/v_Fencing_g12_c01.avi,Fencing,7
IceDancing/v_IceDancing_g25_c06.avi,IceDancing,11
RopeClimbing/v_RopeClimbing_g10_c01.avi,RopeClimbing,14
IceDancing/v_IceDancing_g25_c02.avi,IceDancing,11
CricketBowling/v_CricketBowling_g16_c06.avi,CricketBowling,5
WalkingWithDog/v_WalkingWithDog_g23_c04.avi,WalkingWithDog,24
CliffDiving/v_CliffDiving_g12_c05.avi,CliffDiving,4
WalkingWithDog/v_WalkingWithDog_g21_c01.avi,WalkingWithDog,24
Skiing/v_Skiing_g21_c06.avi,Skiing,17
CricketBowling/v_CricketBowling_g09_c05.avi,CricketBowling,5
TrampolineJumping/v_TrampolineJumping_g17_c01.avi,TrampolineJumping,22
Diving/v_Diving_g24_c03.avi,Diving,6
CliffDiving/v_CliffDiving_g21_c02.avi,CliffDiving,4
TennisSwing/v_TennisSwing_g25_c05.avi,TennisSwing,21
WalkingWithDog/v_WalkingWithDog_g16_c01.avi,WalkingWithDog,24
FloorGymnastics/v_FloorGymnastics_g09_c04.avi,FloorGymnastics,8
FloorGymnastics/v_FloorGymnastics_g25_c02.avi,FloorGymnastics,8
Surfing/v_Surfing_g13_c02.avi,Surfing,20
HorseRiding/v_HorseRiding_g15_c05.avi,HorseRiding,10
Diving/v_Diving_g10_c01.avi,Diving,6
PoleVault/v_PoleVault_g15_c01.avi,PoleVault,13
SoccerJuggling/v_SoccerJuggling_g15_c01.avi,SoccerJuggling,19
CricketBowling/v_CricketBowling_g09_c02.avi,CricketBowling,5
LongJump/v_LongJump_g23_c02.avi,LongJump,12
LongJump/v_LongJump_g20_c04.avi,LongJump,12
FloorGymnastics/v_FloorGymnastics_g17_c03.avi,FloorGymnastics,8
Skiing/v_Skiing_g21_c07.avi,Skiing,17
GolfSwing/v_GolfSwing_g12_c03.avi,GolfSwing,9
PoleVault/v_PoleVault_g14_c03.avi,PoleVault,13
CliffDiving/v_CliffDiving_g20_c01.avi,CliffDiving,4
IceDancing/v_IceDancing_g08_c05.avi,IceDancing,11
HorseRiding/v_HorseRiding_g20_c04.avi,HorseRiding,10
HorseRiding/v_HorseRiding_g14_c03.avi,HorseRiding,10
PoleVault/v_PoleVault_g19_c01.avi,PoleVault,13
TennisSwing/v_TennisSwing_g21_c04.avi,TennisSwing,21
WalkingWithDog/v_WalkingWithDog_g08_c05.avi,WalkingWithDog,24
Diving/v_Diving_g22_c01.avi,Diving,6
Biking/v_Biking_g24_c01.avi,Biking,3
TrampolineJumping/v_TrampolineJumping_g20_c01.avi,TrampolineJumping,22
Biking/v_Biking_g12_c03.avi,Biking,3
SkateBoarding/v_SkateBoarding_g21_c04.avi,SkateBoarding,16
Biking/v_Biking_g18_c05.avi,Biking,3
PoleVault/v_PoleVault_g25_c05.avi,PoleVault,13
VolleyballSpiking/v_VolleyballSpiking_g09_c01.avi,VolleyballSpiking,23
FloorGymnastics/v_FloorGymnastics_g14_c03.avi,FloorGymnastics,8
Diving/v_Diving_g13_c01.avi,Diving,6
Surfing/v_Surfing_g23_c02.avi,Surfing,20
PoleVault/v_PoleVault_g21_c01.avi,PoleVault,13
VolleyballSpiking/v_VolleyballSpiking_g24_c01.avi,VolleyballSpiking,23
Surfing/v_Surfing_g13_c03.avi,Surfing,20
GolfSwing/v_GolfSwing_g22_c04.avi,GolfSwing,9
GolfSwing/v_GolfSwing_g20_c06.avi,GolfSwing,9
Skiing/v_Skiing_g16_c04.avi,Skiing,17
PoleVault/v_PoleVault_g09_c01.avi,PoleVault,13
PoleVault/v_PoleVault_g25_c04.avi,PoleVault,13
LongJump/v_LongJump_g08_c03.avi,LongJump,12
TennisSwing/v_TennisSwing_g22_c04.avi,TennisSwing,21
SkateBoarding/v_SkateBoarding_g20_c05.avi,SkateBoarding,16
Basketball/v_Basketball_g22_c01.avi,Basketball,1
SoccerJuggling/v_SoccerJuggling_g12_c06.avi,SoccerJuggling,19
Basketball/v_Basketball_g21_c03.avi,Basketball,1
CliffDiving/v_CliffDiving_g12_c07.avi,CliffDiving,4
Skiing/v_Skiing_g09_c04.avi,Skiing,17
VolleyballSpiking/v_VolleyballSpiking_g09_c03.avi,VolleyballSpiking,23
IceDancing/v_IceDancing_g14_c03.avi,IceDancing,11
SalsaSpin/v_SalsaSpin_g18_c01.avi,SalsaSpin,15
TennisSwing/v_TennisSwing_g16_c07.avi,TennisSwing,21
IceDancing/v_IceDancing_g21_c02.avi,IceDancing,11
Fencing/v_Fencing_g20_c01.avi,Fencing,7
Surfing/v_Surfing_g11_c02.avi,Surfing,20
VolleyballSpiking/v_VolleyballSpiking_g22_c01.avi,VolleyballSpiking,23
BasketballDunk/v_BasketballDunk_g14_c03.avi,BasketballDunk,2
VolleyballSpiking/v_VolleyballSpiking_g24_c02.avi,VolleyballSpiking,23
CliffDiving/v_CliffDiving_g19_c07.avi,CliffDiving,4
SalsaSpin/v_SalsaSpin_g18_c02.avi,SalsaSpin,15
CricketBowling/v_CricketBowling_g16_c04.avi,CricketBowling,5
Skijet/v_Skijet_g09_c01.avi,Skijet,18
LongJump/v_LongJump_g08_c06.avi,LongJump,12
SalsaSpin/v_SalsaSpin_g18_c03.avi,SalsaSpin,15
SoccerJuggling/v_SoccerJuggling_g25_c06.avi,SoccerJuggling,19
PoleVault/v_PoleVault_g19_c05.avi,PoleVault,13
SkateBoarding/v_SkateBoarding_g16_c04.avi,SkateBoarding,16
Skiing/v_Skiing_g18_c01.avi,Skiing,17
LongJump/v_LongJump_g16_c01.avi,LongJump,12
SkateBoarding/v_SkateBoarding_g14_c02.avi,SkateBoarding,16
Fencing/v_Fencing_g13_c03.avi,Fencing,7
TennisSwing/v_TennisSwing_g25_c03.avi,TennisSwing,21
CricketBowling/v_CricketBowling_g15_c03.avi,CricketBowling,5
TrampolineJumping/v_TrampolineJumping_g10_c04.avi,TrampolineJumping,22
TennisSwing/v_TennisSwing_g17_c04.avi,TennisSwing,21
LongJump/v_LongJump_g16_c05.avi,LongJump,12
HorseRiding/v_HorseRiding_g10_c06.avi,HorseRiding,10
IceDancing/v_IceDancing_g13_c05.avi,IceDancing,11
TrampolineJumping/v_TrampolineJumping_g16_c03.avi,TrampolineJumping,22
Skijet/v_Skijet_g20_c04.avi,Skijet,18
CricketBowling/v_CricketBowling_g22_c03.avi,CricketBowling,5
IceDancing/v_IceDancing_g24_c06.avi,IceDancing,11
TrampolineJumping/v_TrampolineJumping_g13_c01.avi,TrampolineJumping,22
Surfing/v_Surfing_g08_c02.avi,Surfing,20
Fencing/v_Fencing_g25_c02.avi,Fencing,7
SkateBoarding/v_SkateBoarding_g09_c04.avi,SkateBoarding,16
Surfing/v_Surfing_g21_c04.avi,Surfing,20
TrampolineJumping/v_TrampolineJumping_g22_c04.avi,TrampolineJumping,22
Diving/v_Diving_g08_c05.avi,Diving,6
PoleVault/v_PoleVault_g12_c07.avi,PoleVault,13
GolfSwing/v_GolfSwing_g20_c07.avi,GolfSwing,9
TennisSwing/v_TennisSwing_g22_c01.avi,TennisSwing,21
SoccerJuggling/v_SoccerJuggling_g21_c02.avi,SoccerJuggling,19
BasketballDunk/v_BasketballDunk_g08_c02.avi,BasketballDunk,2
CliffDiving/v_CliffDiving_g12_c01.avi,CliffDiving,4
Surfing/v_Surfing_g14_c01.avi,Surfing,20
CliffDiving/v_CliffDiving_g10_c07.avi,CliffDiving,4
VolleyballSpiking/v_VolleyballSpiking_g19_c03.avi,VolleyballSpiking,23
Fencing/v_Fencing_g25_c04.avi,Fencing,7
HorseRiding/v_HorseRiding_g24_c03.avi,HorseRiding,10
TrampolineJumping/v_TrampolineJumping_g17_c02.avi,TrampolineJumping,22
WalkingWithDog/v_WalkingWithDog_g17_c03.avi,WalkingWithDog,24
Skijet/v_Skijet_g19_c02.avi,Skijet,18
CricketBowling/v_CricketBowling_g09_c03.avi,CricketBowling,5
BasketballDunk/v_BasketballDunk_g15_c01.avi,BasketballDunk,2
VolleyballSpiking/v_VolleyballSpiking_g20_c01.avi,VolleyballSpiking,23
GolfSwing/v_GolfSwing_g23_c02.avi,GolfSwing,9
Fencing/v_Fencing_g16_c02.avi,Fencing,7
Skijet/v_Skijet_g24_c03.avi,Skijet,18
SkateBoarding/v_SkateBoarding_g10_c06.avi,SkateBoarding,16
BasketballDunk/v_BasketballDunk_g21_c03.avi,BasketballDunk,2
PoleVault/v_PoleVault_g21_c07.avi,PoleVault,13
GolfSwing/v_GolfSwing_g15_c03.avi,GolfSwing,9
IceDancing/v_IceDancing_g20_c04.avi,IceDancing,11
RopeClimbing/v_RopeClimbing_g14_c05.avi,RopeClimbing,14
